session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt 
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,1.2293,0,19,19,19,1,nakama,Noun,066-nakama.mp3,friend,wife,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,1.0305,0,20,20,20,1,hiratai,Adj,022-hiratai.mp3,flat,rich,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,0.7961,0,21,21,21,1,hikari,Noun,069-hikari.mp3,light,flower,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,1.1176,0,22,22,22,1,tobu,Verb,099-tobu.mp3,to jump,to stack,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,0.9477,0,23,23,23,1,mamoru,Verb,098-mamoru.mp3,to protect,to die,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,1.643,0,24,24,24,1,funyafunya,Mim,050-funyafunya.mp3,"soft and limp; or mumbling, talking with food in mouth",sound of stabbing,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,1.1682,0,25,25,25,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water",sound of something making firm contact with a flat surface,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,1.1315,0,26,26,26,1,goshagosha,Mim,034-goshagosha.mp3,messy,"with a flash, brightly, dazzlingly",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,1.0001,0,27,27,27,1,wasureru,Verb,085-wasureru.mp3,to forget,to wrong,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,0.8512,0,28,28,28,1,yuku,Verb,077-yuku.mp3,to go,to escape,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.984,0,29,29,29,1,miseru,Verb,083-miseru.mp3,to show,to get on,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,1.013,0,30,30,30,1,majimena,Adj,010-majimena.mp3,serious,wide,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,0.73,0,31,31,31,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,restless,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.8949,0,32,32,32,1,yomu,Verb,091-yomu.mp3,to read,to deepen,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,0.9466,0,33,33,33,1,shobon,Mim,044-shobon.mp3,"downheartedly, dejectedly","barely, scraping by",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.8798,0,34,34,34,1,yume,Noun,062-yume.mp3,dream,local,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,1.1815,0,35,35,35,1,hayamena,Adj,001-hayamena.mp3,early,dark,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.9763,0,36,36,36,1,kotoshi,Noun,064-kotoshi.mp3,this year,letter (as in alphabet),0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.9477,0,37,37,37,1,hirogeru,Verb,097-hirogeru.mp3,to spread,to look up,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,1.2959,0,38,38,38,1,naritatsu,Verb,081-naritatsu.mp3,to consist,to define,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,1.4137,0,39,39,39,1,kako,Noun,052-kako.mp3,past,water,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,0.9661,0,40,40,40,1,debudebu,Mim,037-debudebu.mp3,fat,sound of something being squashed,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,0.7767,0,41,41,41,1,shiroi,Adj,023-shiroi.mp3,white,awkward,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,0.9218,0,42,42,42,1,tomonau,Verb,080-tomonau.mp3,to accompany,to overlap,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,2.804,0,43,43,43,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,1.0037,0,44,44,44,1,hiku,Verb,094-hiku.mp3,to pull,to express,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,0.8289,0,45,45,45,1,chikaku,Noun,073-chikaku.mp3,vicinity,one,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,0,1.2539,0,46,46,46,1,gatan,Mim,049-gatan.mp3,with a bang,gently falling,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,0,1.1135,0,47,47,47,1,haha,Noun,070-haha.mp3,mother,tears,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,s,1,0.9649,0,48,48,48,1,hanashi,Noun,055-hanashi.mp3,conversation,festival,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,k,1,0.9979,0,49,49,49,1,furui,Adj,013-furui.mp3,old,sleepy,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,28,right,2.0615,,,,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,female,right,1.3716,,,,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,1.4711,,,,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,1.0852,,,,,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.3987,right,0.9844,,,,
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.6814,right,0.8048
68222,62,2023-10-03_09h23.16.596,e1,2022.2.5,MacIntel,59.84082341,14,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,s,31.8173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,s,2.9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,3.4733,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,2.8077,0,1,1,1,1,wasawasa,Mim,048-wasawasa.mp3,restless,sound of stabbing,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,1.9837,0,2,2,2,1,tsuma,Noun,053-tsuma.mp3,wife,letter (as in mail),0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.349,0,3,3,3,1,kako,Noun,052-kako.mp3,past,long time ago,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,1.8187,0,4,4,4,1,hitoshii,Adj,007-hitoshii.mp3,equal,another,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.9502,0,5,5,5,1,petan,Mim,043-petan.mp3,sound of something making firm contact with a flat surface,spongy,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,2.1004,0,6,6,6,1,gusha,Mim,046-gusha.mp3,sound of something being squashed,bowing lightly and casually,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,1.3168,0,7,7,7,1,kotoshi,Noun,064-kotoshi.mp3,this year,water,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.9422,0,8,8,8,1,tomonau,Verb,080-tomonau.mp3,to accompany,to show,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.983299999,0,9,9,9,1,sakana,Noun,057-sakana.mp3,fish,flower,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,0.888700001,0,10,10,10,1,namida,Noun,063-namida.mp3,tears,local,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.8819,0,11,11,11,1,kusai,Adj,015-kusai.mp3,smelly,round,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,1.661,0,12,12,12,1,katsukatsu,Mim,033-katsukatsu.mp3,"barely, scraping by",messy,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.1128,0,13,13,13,1,hiku,Verb,094-hiku.mp3,to pull,to wrong,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,1.079,0,14,14,14,1,matsuri,Noun,065-matsuri.mp3,festival,mouth,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.262700001,0,15,15,15,1,hajimeru,Verb,084-hajimeru.mp3,to start,to go,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.9523,0,16,16,16,1,yume,Noun,062-yume.mp3,dream,limit,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,1.428700001,0,17,17,17,1,kitanai,Adj,012-kitanai.mp3,dirty,awkward,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,2.854,0,18,18,18,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.220200001,0,19,19,19,1,nigatena,Adj,009-nigatena.mp3,bad at,cold,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,0.8472,0,20,20,20,1,harari,Mim,045-harari.mp3,gently falling,dry,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.818599999,0,21,21,21,1,futsufutsu,Mim,047-futsufutsu.mp3,simmer,"with a flash, brightly, dazzlingly",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.379200001,0,22,22,22,1,sadameru,Verb,096-sadameru.mp3,to define,to speak to oneself in a quiet voice,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.8451,0,23,23,23,1,hitotsu,Noun,068-hitotsu.mp3,one,vicinity,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.8132,0,24,24,24,1,katachi,Noun,059-katachi.mp3,form,land,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,1.046,0,25,25,25,1,kebakeba,Mim,040-kebakeba.mp3,too much makeup,fat,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.847900001,0,26,26,26,1,nakama,Noun,066-nakama.mp3,friend,mother,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.7617,0,27,27,27,1,yomu,Verb,091-yomu.mp3,to read,to protect,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.678900001,0,28,28,28,1,hiratai,Adj,022-hiratai.mp3,flat,wide,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,0.8495,0,29,29,29,1,hiyohiyo,Mim,028-hiyohiyo.mp3,"moving like a chick, chick-like",sluggishly,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.4803,0,30,30,30,1,fukameru,Verb,079-fukameru.mp3,to deepen,to jump,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.511099999,0,31,31,31,1,takumina,Adj,004-takumina.mp3,skillful,serious,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.4957,0,32,32,32,1,hanashi,Noun,055-hanashi.mp3,conversation,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,0.5465,0,33,33,33,1,noberu,Verb,078-noberu.mp3,to express,to get on,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.3332,0,34,34,34,1,tsuyoi,Adj,018-tsuyoi.mp3,strong,poor,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.6497,0,35,35,35,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water",with a bang,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.2655,0,36,36,36,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to overlap,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.5429,0,37,37,37,1,tsuratsura,Mim,029-tsuratsura.mp3,spontaneously,wander,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.563099999,0,38,38,38,1,hikari,Noun,069-hikari.mp3,light,word,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.6855,0,39,39,39,1,garan,Mim,038-garan.mp3,empty,dropping one's head or shoulders,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.961900001,0,40,40,40,1,kiyoi,Adj,020-kiyoi.mp3,pure,rich,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.7337,0,41,41,41,1,marena,Adj,005-marena.mp3,rare,disadvantaged,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.5454,0,42,42,42,1,nemui,Adj,024-nemui.mp3,sleepy,early,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,1,0.705099999,0,43,43,43,1,furui,Adj,013-furui.mp3,old,simple,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.812400001,0,44,44,44,1,hirogeru,Verb,097-hirogeru.mp3,to spread,to consist,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.962599999,0,45,45,45,1,kurai,Adj,016-kurai.mp3,dark,white,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,1.518,0,46,46,46,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,"downheartedly, dejectedly",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,k,0,0.7534,0,47,47,47,1,wasureru,Verb,085-wasureru.mp3,to forget,to escape,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,0,0.670700001,0,48,48,48,1,matomeru,Verb,095-matomeru.mp3,to summarize,to stack,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,s,1,0.4525,0,49,49,49,1,yobu,Verb,076-yobu.mp3,to call,to die,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,39,right,5.378599999,,,,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,femal,right,2.0501,,,,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,2.3849,,,,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,0.8353,,,,,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.5867,right,0.604299999,,,,
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6468,right,0.6691
68223,26,2023-10-03_09h23.15.777,e1,2022.2.5,Win32,59.86231667,15,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68224,77,2023-10-03_09h23.31.375,e1,2022.2.5,MacIntel,60.0024001,16,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68224,77,2023-10-03_09h23.31.375,e1,2022.2.5,MacIntel,60.0024001,16,264,pilot,s,10.0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
